gene	cluster	avg_log2FC	pct.1	pct.2	pct_diff	p_val	p_val_adj
Itprid2	3	0.367960933399136	0.55	0.283	0.267	3.20728349992547e-57	1.03547147795094e-52
Mccc2	3	0.367318314105706	0.772	0.478	0.294	6.36906747261624e-53	2.05625343353415e-48
Dgkh	3	0.363928465198731	0.933	0.79	0.143	1.58853599386972e-41	5.1285884562084e-37
Arhgap31	3	0.363821246286851	0.33	0.089	0.241	2.3764667713748e-96	7.67242297138354e-92
Frmpd3	3	0.36157468648987	0.658	0.365	0.293	1.26627091322992e-54	4.08815564336279e-50
Igf1	3	0.360278489865157	0.94	0.793	0.147	7.94091646490463e-34	2.56372488069446e-29
C130071C03Rik	3	0.357501952270009	0.752	0.47	0.282	1.12049458473381e-47	3.6175167668131e-43
Nxn	3	0.348749502912847	0.751	0.525	0.226	2.78348744826472e-36	8.98648922672264e-32
Armh4	3	0.344720576661636	0.759	0.486	0.273	4.2445650975223e-47	1.37035784173507e-42
Abtb2	3	0.343876252560259	0.781	0.531	0.25	1.33593395214386e-39	4.31306276449644e-35
Pcdh11x	3	0.343868783314589	0.968	0.843	0.125	6.20384585505747e-35	2.00291163430531e-30
4930473D10Rik	3	0.34204484637358	0.368	0.151	0.217	4.11059867317528e-56	1.32710678163464e-51
Egfem1	3	0.341319649538117	0.99	0.822	0.168	7.95141170396669e-47	2.56711326862565e-42
Pcdh10	3	0.340222536702972	0.76	0.524	0.236	4.80564640108434e-39	1.55150294059008e-34
Rtl4	3	0.340065301895643	0.969	0.803	0.166	1.85719776764655e-38	5.99596299284688e-34
Gng12	3	0.338938454567203	0.702	0.426	0.276	5.99603116893285e-45	1.93581866288997e-40
2510009E07Rik	3	0.33773050682764	0.907	0.729	0.178	6.10591852195765e-37	1.97129579481403e-32
Il1rapl2	2	1.7572852392683	0.387	0.072	0.315	2.13016829188905e-80	6.87724833036379e-76
Sgcz	2	0.816259104424259	0.632	0.318	0.314	6.5028657606283e-29	2.09945021081885e-24
Sim1	2	0.755079027785289	0.271	0.017	0.254	1.29778551576893e-144	4.18990053765998e-140
Sphkap	2	0.648719741609146	0.885	0.533	0.352	9.2911650084986e-31	2.99965262299377e-26
Egfem1	2	0.64843378258065	0.974	0.836	0.138	2.01378317821437e-20	6.50149899086509e-16
Tafa1	2	0.639652352437504	0.439	0.133	0.306	2.37229678146769e-41	7.65896015896844e-37
Sox6	2	0.638806939955961	0.327	0.105	0.222	2.00887400318123e-30	6.48564971927059e-26
Ptprt	2	0.606725148554685	0.316	0.092	0.224	5.79117720468303e-34	1.86968156053192e-29
Gpc5	2	0.604182934158778	0.294	0.091	0.203	1.44062063469521e-26	4.65104371911349e-22
Ptchd4	2	0.57382178256175	0.781	0.513	0.268	2.20490296852689e-16	7.11852923388907e-12
Fstl4	2	0.571672462592456	0.799	0.467	0.332	8.90888209876481e-23	2.87623258558622e-18
Astn2	2	0.559267478692315	0.948	0.783	0.165	4.61733223193129e-19	1.49070571107902e-14
Gm45194	2	0.552912554959521	0.219	0.02	0.199	1.74370393348738e-87	5.62954814926401e-83
Hs3st4	2	0.53064929850048	0.691	0.335	0.356	3.82500467207808e-29	1.23490275838041e-24
Gad2	2	0.518446335014771	0.323	0.073	0.25	3.66186117143642e-50	1.18223187919825e-45
Gm47782	2	0.514924061163565	0.26	0.058	0.202	2.89752408467119e-40	9.35465650736092e-36
Tmem163	2	0.486277109697741	0.483	0.204	0.279	7.90795178069491e-26	2.55308223239735e-21
Ptprk	2	0.463102829765203	0.989	0.888	0.101	3.04698750763796e-16	9.83719916840916e-12
Alk	2	0.459808163650247	0.967	0.64	0.327	1.25683586178966e-17	4.05769457978792e-13
Tacr3	2	0.454276864211517	0.851	0.477	0.374	3.50051261165724e-25	1.13014049667354e-20
Thsd7b	2	0.448048609114652	0.814	0.549	0.265	3.44752898026383e-17	1.11303473127818e-12
Tcf4	2	0.445502743275067	0.941	0.837	0.104	3.21347507108139e-11	1.03747042669863e-06
Parm1	2	0.439342835476619	0.918	0.653	0.265	2.57099426895186e-19	8.30045499731107e-15
Slc7a14	2	0.433152916797637	0.952	0.789	0.163	4.72783115540129e-15	1.52638028852131e-10
Rreb1	2	0.422264195701314	0.792	0.452	0.34	4.18115889857977e-21	1.34988715040648e-16
Diaph2	2	0.418859013406002	0.788	0.447	0.341	1.24651262806852e-22	4.02436601971921e-18
Cntnap4	2	0.406284047725918	0.747	0.503	0.244	4.08924627923021e-13	1.32021316124947e-08
Pbx3	2	0.404607492505013	0.84	0.583	0.257	1.61901619021209e-15	5.22699377009972e-11
Chrm3	2	0.395931375750683	0.353	0.119	0.234	4.04081795205677e-27	1.30457807582153e-22
Inpp4b	2	0.394558007015724	0.766	0.489	0.277	4.17776840720017e-17	1.34879253026458e-12
Otud7a	2	0.391690156277321	0.9	0.666	0.234	1.0827612900306e-15	3.4956948248638e-11
Cntn3	2	0.385678376586514	0.9	0.731	0.169	6.0746127423851e-09	0.000196118872387903
Cpne4	2	0.381341789131913	0.981	0.88	0.101	3.86506848699308e-15	1.24783736102572e-10
Kctd8	2	0.371706618689244	0.926	0.603	0.323	1.29504183385278e-19	4.1810425605937e-15
Kcnmb2	2	0.371682656077372	0.238	0.086	0.152	3.83878185387337e-17	1.23935072152302e-12
Lrp1b	2	0.37111062191339	0.58	0.349	0.231	5.9693355576235e-15	1.92719998477875e-10
Plcb4	2	0.368979694738407	0.866	0.639	0.227	5.55906444264594e-12	1.79474395530824e-07
Zfp804b	2	0.368556612381163	0.952	0.834	0.118	1.52996152614528e-10	4.93948078716003e-06
Arhgap6	2	0.365987818954591	0.305	0.157	0.148	8.69207935929151e-10	2.80623782114726e-05
Dlc1	2	0.365726041289622	0.587	0.252	0.335	1.49533665499566e-28	4.8276943906535e-24
Spock3	2	0.364925744099189	0.755	0.444	0.311	3.80210324042959e-15	1.22750903117269e-10
Chrm2	2	0.362867367761628	0.81	0.599	0.211	3.23619560338717e-10	1.04480575055355e-05
Gfra1	2	0.359139707417034	0.766	0.458	0.308	4.69832094916106e-17	1.51685291843665e-12
Zfpm2	2	0.358289588901516	0.175	0.066	0.109	2.82694216101655e-12	9.12678276684192e-08
Syndig1	2	0.356338563101401	0.446	0.176	0.27	6.68287673404068e-26	2.15756675358503e-21
Sgcd	2	0.3432821557019	0.792	0.521	0.271	3.88905481091779e-12	1.25558134570481e-07
Pcdh15	2	0.341777766018234	0.409	0.137	0.272	4.81970770312727e-33	1.55604263195464e-28
Cald1	2	0.338322477332213	0.58	0.315	0.265	3.43763076244841e-16	1.10983909165647e-11
Jam3	2	0.337699096631684	0.632	0.385	0.247	1.72068833785957e-14	5.55524229877962e-10
Gabrg2	2	0.334107538019477	0.818	0.559	0.259	7.38746580116108e-15	2.38504333390486e-10
Cttnbp2	2	0.334065434776161	0.959	0.827	0.132	8.06935271413326e-12	2.60519052375792e-07
